cargo,id_parlamentar,nome,partido,uf,situacao,sigla,casa,foto
NA,475,Confúcio Moura,MDB,RO,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,6027,Mecias de Jesus,REPUBLICANOS,RR,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg
NA,5998,Daniella Ribeiro,PP,PB,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,739,Ciro Nogueira,PP,PI,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg
NA,677,Roberto Rocha,PSDB,MA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg
NA,4770,Izalci Lucas,PSDB,DF,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,5666,Major Olimpio,PSL,SP,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,5988,Soraya Thronicke,PSL,MS,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,5411,Weverton,PDT,MA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg
NA,5982,Alessandro Vieira,CIDADANIA,SE,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,5718,Eliziane Gama,CIDADANIA,MA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,5012,Randolfe Rodrigues,REDE,AP,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5525,Omar Aziz,PSD,AM,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg
NA,5990,Carlos Viana,PSD,MG,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
RELATOR,5385,Irajá,PSD,TO,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg
NA,5927,Paulo Albuquerque,PSD,AP,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5927.jpg
NA,374,Paulo Rocha,PT,PA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,5627,Jean Paul Prates,PT,RN,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5535,Telmário Mota,PROS,RR,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5783,Zenaide Maia,PROS,RN,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,1173,Wellington Fagundes,PL,MT,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg
NA,3806,Zequinha Marinho,PSC,PA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3806.jpg
NA,5924,Oriovisto Guimarães,PODEMOS,PR,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,5929,Juíza Selma,PODEMOS,MT,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,4797,Neri Geller,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4797.jpg
NA,5348,Rogério Peninha Mendonça,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5348.jpg
PRESIDENTE,5788,Lucio Mosquini,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5788.jpg
NA,5217,Valmir Assunção,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5217.jpg
NA,6080,Célio Moura,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6080.jpg
NA,6152,Nelson Barbudo,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6152.jpg
NA,6088,Coronel Chrisóstomo,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6088.jpg
NA,5745,Joaquim Passarinho,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5745.jpg
NA,6258,Sidney Leite,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6258.jpg
NA,6218,Zé Vitor,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6218.jpg
NA,6257,Marcelo Ramos,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6257.jpg
NA,6185,Vilson da Fetaemg,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6185.jpg
NA,6262,Bira do Pindaré,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6262.jpg
NA,6121,Aroldo Martins,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6121.jpg
NA,6276,João Roma,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6276.jpg
NA,6173,Mara Rocha,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6173.jpg
NA,6197,Celso Sabino,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6197.jpg
NA,6095,Jose Mario Schreiner,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6095.jpg
RELATOR REVISOR,6091,Luis Miranda,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6091.jpg
NA,5259,Zé Silva,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5259.jpg
NA,5520,Subtenente Gonzaga,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5520.jpg
NA,6069,Léo Moraes,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6069.jpg
NA,5642,Bacelar,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5642.jpg
NA,5768,Toninho Wandscheer,NA,NA,Titular,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5768.jpg
NA,6189,Capitão Wagner,NA,NA,Suplente,CMMPV910,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6189.jpg
NA,285,Marcio Bittar,MDB,AC,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,4545,Jarbas Vasconcelos,MDB,PE,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4545.jpg
NA,5585,Luiz do Carmo,MDB,GO,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
NA,5527,Simone Tebet,MDB,MS,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg
NA,1186,Luis Carlos Heinze,PP,RS,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg
NA,5899,Vanderlan Cardoso,PSD,GO,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,5529,Antonio Anastasia,PSD,MG,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5529.jpg
NA,5666,Major Olimpio,PSL,SP,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,5988,Soraya Thronicke,PSL,MS,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,5411,Weverton,PDT,MA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg
NA,5979,Leila Barros,PSB,DF,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
NA,5012,Randolfe Rodrigues,REDE,AP,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5718,Eliziane Gama,CIDADANIA,MA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,5985,Nelsinho Trad,PSD,MS,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,5967,Angelo Coronel,PSD,BA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,5385,Irajá,PSD,TO,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg
NA,374,Paulo Rocha,PT,PA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,5783,Zenaide Maia,PROS,RN,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,5535,Telmário Mota,PROS,RR,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5627,Jean Paul Prates,PT,RN,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5732,Rodrigo Pacheco,DEM,MG,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,5350,Jorginho Mello,PL,SC,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,5531,Elmano Férrer,PODEMOS,PI,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg
NA,5942,Marcos do Val,PODEMOS,ES,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
NA,5205,Arthur Lira,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5205.jpg
NA,5341,Alceu Moreira,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5341.jpg
NA,5656,Enio Verri,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5656.jpg
NA,6036,Rui Falcão,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6036.jpg
NA,713,André de Paula,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador713.jpg
NA,5265,Diego Andrade,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5265.jpg
NA,140,Wellington Roberto,PL,PB,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador140.jpg
NA,6257,Marcelo Ramos,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6257.jpg
NA,5757,Tadeu Alencar,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5757.jpg
NA,6098,Elias Vaz,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6098.jpg
NA,6121,Aroldo Martins,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6121.jpg
NA,6045,Benes Leocádio,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6045.jpg
NA,3765,Carlos Sampaio,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3765.jpg
NA,6261,Adolfo Viana,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6261.jpg
NA,5689,Elmar Nascimento,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5689.jpg
NA,4642,Efraim Filho,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4642.jpg
NA,4320,André Figueiredo,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4320.jpg
NA,5543,Afonso Motta,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5543.jpg
NA,6100,José Nelto,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6100.jpg
NA,5642,Bacelar,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5642.jpg
NA,6129,André Ferreira,NA,NA,Titular,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6129.jpg
NA,6125,Glaustin Fokus,NA,NA,Suplente,CMMPV913,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6125.jpg
NA,475,Confúcio Moura,MDB,RO,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,6027,Mecias de Jesus,REPUBLICANOS,RR,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg
NA,5585,Luiz do Carmo,MDB,GO,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
NA,4545,Jarbas Vasconcelos,MDB,PE,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4545.jpg
NA,739,Ciro Nogueira,PP,PI,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg
NA,22,Esperidião Amin,PP,SC,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg
NA,677,Roberto Rocha,PSDB,MA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg
NA,4770,Izalci Lucas,PSDB,DF,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,5988,Soraya Thronicke,PSL,MS,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,5666,Major Olimpio,PSL,SP,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,5971,Prisco Bezerra,PDT,CE,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5971.jpg
NA,5979,Leila Barros,PSB,DF,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
NA,5012,Randolfe Rodrigues,REDE,AP,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5718,Eliziane Gama,CIDADANIA,MA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,5523,Otto Alencar,PSD,BA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,5967,Angelo Coronel,PSD,BA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,5385,Irajá,PSD,TO,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg
NA,5008,Humberto Costa,PT,PE,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,581,Jaques Wagner,PT,BA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg
NA,5783,Zenaide Maia,PROS,RN,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,374,Paulo Rocha,PT,PA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,5732,Rodrigo Pacheco,DEM,MG,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,5350,Jorginho Mello,PL,SC,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,5976,Eduardo Girão,PODEMOS,CE,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5976.jpg
NA,5959,Styvenson Valentim,PODEMOS,RN,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg
NA,5205,Arthur Lira,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5205.jpg
NA,6117,Luisa Canziani,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6117.jpg
NA,4653,Raul Henry,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4653.jpg
NA,3726,Paulo Pimenta,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3726.jpg
NA,5495,Margarida Salomão,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5495.jpg
NA,6266,Professora Dayane Pimentel,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6266.jpg
NA,6122,Nereu Crispim,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6122.jpg
NA,5265,Diego Andrade,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5265.jpg
NA,5221,Antonio Brito,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5221.jpg
NA,6257,Marcelo Ramos,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6257.jpg
NA,6293,Marcão Gomes,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6293.jpg
NA,6098,Elias Vaz,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6098.jpg
NA,5292,Danilo Cabral,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5292.jpg
NA,5330,Jhonatan de Jesus,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5330.jpg
NA,6276,João Roma,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6276.jpg
NA,3765,Carlos Sampaio,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3765.jpg
NA,6261,Adolfo Viana,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6261.jpg
NA,5386,Professora Dorinha Seabra Rezende,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5386.jpg
NA,5365,Alexandre Leite,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5365.jpg
NA,5709,Sergio Vidigal,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5709.jpg
NA,6188,Mauro Benevides Filho,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6188.jpg
NA,6069,Léo Moraes,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6069.jpg
NA,5642,Bacelar,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5642.jpg
NA,4727,Arnaldo Jardim,NA,NA,Titular,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4727.jpg
NA,6065,Da Vitoria,NA,NA,Suplente,CMMPV914,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6065.jpg
NA,5537,Dário Berger,MDB,SC,Titular,CMMPV915,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,3777,Eduardo Gomes,MDB,TO,Suplente,CMMPV915,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3777.jpg
NA,742,Marcelo Castro,MDB,PI,Titular,CMMPV915,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg
NA,70,Renan Calheiros,MDB,AL,Suplente,CMMPV915,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg
NA,22,Esperidião Amin,PP,SC,Titular,CMMPV915,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg
NA,5998,Daniella Ribeiro,PP,PB,Suplente,CMMPV915,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
